rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,Brand,Material,Bottle Type,Color,Special Feature,Volume,rating_cat
1.0,"Great, but not great now.","Great water bottle until last week. Bought it on Christmas Day 2016. Stopped keeping my ice water cold after about 2 hours all the ice is melted and the outside of the bottle is sweating. I’ve used it everyday for years and now it doesn’t work. …and there is no contact info so that I can let your company know about it. Not mad, it lived a good life, but doesn’t work anymore.",[],B019HFLFMU,B0BGM8TW2T,AGK66PFSIPNI7Q5WRPC44J57ZSFA,1659825457746,0,True,Healthy Human,steel,,Bahama,,470.0,0
2.0,Disappointed,"So at first my flask worked great! Ice stayed solid for hours. Then I dropped it from a foot off the ground. It was okay after the first drop but then I dropped it again from about 3.5 ft from the ground and the insulation wasn't the same anymore. So I went through the warranty process and paid ~$9.75 to ship it to hydroflask and after about a month I got a new flask. The one they sent me also doesn't insulate as well as the first one. The outside of the bottle feels cold when it shouldn't and ice melts overnight and has lukewarm water by that time. I'm not willing spend another $9.75 and wait another month to get a flask that may or may not be good.<br /><br />I am giving 2 instead of 1 star because it was my fault for the first flask and their customer service/warranty is great. For this particular purchase, I also had issues with the straw lid right off the bat but the warranty covered it and without having to send in the defective lid, they sent me a new one that worked perfectly.<br /><br />So invest in a sleeve and use the lifetime warranty. You might have better luck than me.",[],B01GW2HGAG,B01GW2HGAG,AGXVGGX2EUZHK7Q67KRSR33NDXPQ,1503051668679,8,True,Hydro Flask,Stainless Steel,,Graphite,,1180.0,0
2.0,Cute but leaks,"These are cute, but the actual drinking part is not designed well ... It leaks.<br />If you like hippos, is definitely cute... If you don't mind a little dribble down your chin.",[],B01LA75KGA,B01LA75KGA,AEVEX2UAVUQDIW7ITVHYKGZL2LXA,1554734858589,0,True,CamelBak,100% Nylon,,Hip Hippos,"Dishwasher Safe,Straw,Valve",354.882,0
2.0,"Nice color, but wasn't worth the trouble.","If you don't cap the bottle justttt right, it starts leaking. I've had 3 leaks in my backpack already and have gotten so paranoid that I just take it out of my bag immediately after settling into my office. I needed a water bottle, but this is not doing it for me.",[],B015DJC71C,B015DJC71C,AEULZIYDUNWFVV3KEUPAOKXK53SQ,1520518297479,0,True,CamelBak,100% Nylon,,Sea Glass,Leak Proof,750.0,0
2.0,"Seems like a nice product, but ...","It was broken on arrival, visibly cracked and couldn't have happened en route -- clearly an item that had been previously returned and carelessly put back in inventory.",[],B005HDS55C,B005HDS55C,AHFUAR3UQUG4KOOIP33RIRYZCKWQ,1427490813000,0,True,EcoVessel,Metal,,Orange with Tree,,384.4555,0
2.0,Smelly,It develops a weird smell and needs to be washed often to control that. Nuisance.,[],B003QRWR4G,B086HLWL6K,AE5P36HRJAP5SWAPD3SPMJN3QS4Q,1482772597000,1,True,Nalgene,"Polyester resin,Polypropylene",,Blue,Wide Mouth,500.0,0
1.0,poor quality.,"these spouts grow mold! there is no way to clean the inside spout completely. within a few weeks of trying to clean it daily, i had to throw it away because i couldn't get it clean enough. poor quality.",[],B015DK93B8,B00PUDI2Z2,AH4XL32RTKOMA5PTQ3S5JTHYQZTA,1526574316251,0,True,CamelBak,Plastic,"Reusable, kids, straw top",Iguanas,"Carrying Loop, Straw",400.0,0
1.0,Had to discard within 2 days of use.,Had to throw away after 2 days. This got wiped down with a Clorox wipe and ruined the composition of the plastic. No matter how much hand washing in warm water or soaking the cup remained ‘sticky’ and ‘tacky’ as is there were sticker adhesive all over it. Pretty dissatisfied.,[],B08SQ7KDZ3,B087H1YZBY,AFS7CURZUF6DZ2KCFIDJYS7LSTLA,1620564733438,0,True,Simple Modern,Plastic,,Wild Zoo,"Lightweight, Leak Proof",473.176,0
2.0,Suction,"The water bottle is pretty. It doesn’t leak at all. The issue I have is the suction when trying to drink out of it. I called the company and they told me to try cutting the straw. That didn’t help, so I called back. They then sent me a new lid, but it still had the problem. Now when I’m drinking out of it I unscrew the lid to be able to drink more than a sip. It’s quite disappointing.",[],B088771SMB,B088771SMB,AEWBYXQHDTRDX2TTU5ZS5OMZDBJQ,1623215386677,0,True,Simple Modern,Stainless Steel,,Shimmer: Sea Salt,"Durable,Reusable",946.352,0
1.0,Wouldn't buy again,"Not good, I have the adult version I love and the kids is poorly made. The straw and snap down lid are very odd and don't close correctly which spills water all over",[],B015DK98XQ,B00PUDI2Z2,AFUL2SQ6SCJJO4JREIVTTLOPZSVA,1500469756865,0,True,CamelBak,Plastic,"Reusable, kids, straw top",Iguanas,"Carrying Loop, Straw",400.0,0
1.0,I did not realize the complexity of this. Not ...,I did not realize the complexity of this. Not for toddlers. 4 yr old can't figure this out. 20 month impossible!,[],B00T7MLD1C,B00T7MLD1C,AE5J7BTWQALGCVXJZSENSOOUQOMA,1466733614000,1,True,Contigo,,,ultramarine,Carrying Loop,414.029,0
2.0,SO HARD to close!,Bought 2 of these bottles at the same time(I have twins).  Already had to buy a different style after 2 weeks of use.  It is SO hard to close.  I go to the gym- I lift weights AND I have to put my body weight into closing these bottles?! Not joking!  Since my twins are unable to close these they spill over.  They were a waste of money.,[],B00R1FVYC0,B08PFMM9FW,AFBGTAFKNDTXZLWSDYAWLV2JTLEA,1459146694000,2,True,Nalgene,Tritan copolyester,,Pink,"Button,Leak Proof",354.882,0
2.0,Does not seal,The cap quality is ok but this lid does not form a seal on the bottle. As a result water leaked all over the inside my backpack.,[],B01N7T8QBH,B01N7T8QBH,AGV4ROTQEXWREH5AGFNAO3LQ7G3Q,1493870955000,0,True,Hydro Flask,,,,,500.0,0
1.0,Damaged product,The bottle came with a pretty deep scrape. I looks as if it was dropped/dragged across pavement,[],B0755G2YV2,B0755G2YV2,AGZTYCL4IMJBREM4OAER4GTIJEIQ,1576701725566,0,True,Nalgene,Other,,Multi,"Bpa Free,Wide Mouth",473.176,0
1.0,Seems dangerous!,"These bottles keep not only the smell of liquids and Juices, but the flavor too!. I have soaked and scrubbes numerous times and the smell and taste is embedded in the plastic!!!! I am throwing out and purchasing stainless steel! I have a feeling this plastic is a health hazard!!!!",[],B001NCDE5W,B001NCDE5W,AHUXAJBYCRD5PHIAIAKKFVKDG2ZA,1319235955000,1,True,Nalgene,Tritan copolyester,,Slate Blue,"Leak-proof,Push Button",700.0,0
1.0,Hard to get water out,"It's hard to get any water out, my daughter can't use it",[],B001NCDE1Q,B08W2VZSLJ,AETLSKQUQN434VGWSMBBGGCZDNPA,1531109435930,0,True,Nalgene,tritan,,Pink,"Leakproof,Wide Mouth",350.0,0
2.0,Leaks,I bought this for my 18 month old son. We used it once on a zoo outing and returned it. It leaked everywhere whenever he turned it upside down or tried to drink from it. My preschooler has a water bottle that is a Contigo. I returned this product and bought another Contigo. I should have just done that in the first place. I honestly thought all water bottles would be about the same. Lesson learned!,[],B01LRFNSB4,B01MPY2DBT,AFAYROMH3TXJJBJEGQBFQHNW5ROQ,1578362388764,0,True,CamelBak,Blend,,Purple Swans,"Straw, Insulated",400.0,0
1.0,Disappointed.,"All I want is a double-walled, stainless steel, insulated water bottle that holds and keeps ICE.  After reading dozens of reviews and spending enough money to expect a superior product, I am disappointed.  I've used this water bottle for four days now - on my nightstand where it's 62 degrees, all day long inside and out where it's 70 and 50 degrees respectively.  I filled it with ice and then water kept in a 37 degree fridge and after 4 hours the ice is gone and the water is tepid every single time.<br />The search continues for a water bottle.  I'll be broke by next year at this rate.",[],B075FXL246,B0BGM8TW2T,AFAOS24VJTC2AYG5M4DYRJ7UY2MQ,1540050078372,33,True,Healthy Human,steel,,Bahama,,470.0,0
2.0,Product received not the same...,Great product. But this is the 3rd time I've ordered the Grip style one and received smooth regular  sided bottles.,[],B01JVIEE7G,B01JVIEE7G,AECTBY4ZWX3RE54O5GUTY4K5M3ZA,1582591147777,1,True,Nalgene,BPA-Free Polypropolene,,Seahorse Blue,"Bpa Free,Dishwasher Safe,Leak Proof",354.882,0
2.0,I bought 2 of these and both of the lids ...,"I bought 2 of these and both of the lids broke within the first 2 months. I also bought 2 Nalgene On the Fly - which has a slightly different lid and they have held up well. I did contact Nalgene as they have a lifetime warranty and they were incredible. I sent them pictures of the broken lids and they sent me replacements, but send me replacements for the On the Fly bottles, which I had no problems with. Shortly after receiving the new lid though, the bottle itself broke, and I haven't contacted Nalgene about that. I'm thinking there is just something with this model.",[],B001NCDE5W,B001NCDE5W,AHFP6PYI7RDK6VJFCMAHNZ7CJARA,1414073648000,2,True,Nalgene,Tritan copolyester,,Slate Blue,"Leak-proof,Push Button",700.0,0
1.0,Gross!!,"We opened the bottle to put water in and it didn’t work. Then when we took it apart and looked in the straw piece, we noticed there was mold in it... and lots of it. GROSS!! Glad we saw that (it’s unfortunate) before our 21 month old could actually USE it.",[],B076BSRY6H,B076BSRY6H,AFJKRUYFYLKFGGMYLKAWVLVVVZYQ,1566200774844,0,True,Contigo,Plastic,,Cherry Blossom/Wisteria,"Bpa Free,Dishwasher Safe,Spout,Straw",414.029,0
2.0,It functions well but not designed very well to accommodate the picture.,"While this bottle keeps my daughter's water cold for the day, she doesn't love it because the foil (with the fairy picture, the most important part of this to my daughter!!) between the layers looks like it was crammed in.  It's all wrinkly and doesn't quite fit.  I can't seem to take it out without destroying the bottle, so it is staying in. Not a good design at all.  I bought two, and it's the same for both.  I won't go through the trouble of returning them, especially since it functions reasonably well, but I won't plan to buy another.  I will be looking for another brand.",[],B00K2BHM2Q,B00K2BHM2Q,AGTOFDPTLBA44MAPN4QTUMAV22CA,1492123135000,0,True,POLAR,,,"Black, White, Red, Orange, Yellow, Pink, Brown, Blue, Grey, Purple, Green, Golden, Silver","Wide Mouth, Insulated",354.882,0
1.0,These soft bottles smell bad like any other soft water bottle,Thought Nalgene was guaranteed to not stink.  These soft bottles smell bad like any other soft water bottle.,[],B001C2BX1A,B001C2BX1A,AGDFYO22BRVMWCFVCMZYMFNBTOJA,1449769080000,1,True,Nalgene,Tritan copolyester,,Yellow,"Leak Proof, Push Button",650.0,0
2.0,Flip lid breaks easy,"I loved this water bottle as it fit perfectly in my child's lunch box, he loved the color, and it had a flip lid instead of just a screw off lid (not allowed at school). It was great until he came home from camp with the main center section of the lid broken. It was very disappointing that the lid did not even make it a month. My son is not rough with his stuff so this was surprising.  I will continue my search for an easy to open lid that does not break in less than a month.",[],B01N766FUL,B08D4WTTTF,AHQZBFK4KLECDDMLZDKJV35LYBUQ,1564020923447,0,True,Simple Modern,Stainless Steel,,-Autumn,"Durable,Reusable",414.029,0
1.0,Used bottle with a child's name on it,I was extremely dissatisfied with this purchase.  I received a bottle that had another child's name written on it in marker. Returned it immediately.  Completely unacceptable.,[],B08TQQTFCT,B09YVKBK71,AHOD3UIDJ5ISCICHNCJGA23NSJBQ,1652910937325,0,True,Under Armour,"Polyester, Nylon, Polypropylene",,Charcoal,"Dishwasher Safe,Lockable",500.0,0
1.0,Wouldn't dispense water,"This product is advertised as being leak-proof...That's because it doesn't let ANY water out, whether you want it or not! I purchased one of these for my daughter because I liked the available designs better than Camelbaks. I took it home, immediately ran it through the dishwasher and filled it up, only to find that my daughter (1.5 years) cried every time she tried to use it. I finally tried it myself and found that no water came out, at all, no matter how hard I sucked. I am returning it today in favor of a Camelbak, a brand that has served us well for years, and actually allows water to leave the cup.",[],B006HLYS0Y,B08W2VZSLJ,AFB6XHUWQIUJJ4CN33XDCI5C3VDQ,1375469944000,2,False,Nalgene,tritan,,Pink,"Leakproof,Wide Mouth",350.0,0
2.0,Top breaks easy,Update. Now 4th top broke. Very upsetting. Wonderful bottle but the lid breaks too  easily. I bought two bottles and both top broke in 3 days.,[],B001C2BX1A,B001C2BX1A,AHJMLOZRO37YGBG24G6RYBFNDAOA,1635328077415,0,True,Nalgene,Tritan copolyester,,Yellow,"Leak Proof, Push Button",650.0,0
2.0,Leaks when drinking,"The bottle keeps my water cold for hours, but it does leak from where the lid screws on. It started leaking only a week or so after I purchased. I love that it keeps my water cold, but it is difficult to drink sometimes and try to avoid dripping water on my clothes.",[],B079ZG4H7M,B0BTHXPZWZ,AH5VVLU5JJRVUKOFEPHPPS4HKVEQ,1544414654142,0,True,Contigo,Stainless Steel,,Steel & Monaco,,709.764,0
1.0,Awful,I received this bottle today and I'm really disappointed. The image is completely messed up. It appears that the whatever the image is printed on was placed in the bottle incorrectly causing it to fold and gather and distort the picture. I ordered the fairy one for my 4 year old and she said it doesn't even look like a fairy.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71A6RTgqAIL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71A6RTgqAIL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71A6RTgqAIL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71AFNxG4sUL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71AFNxG4sUL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71AFNxG4sUL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71AueaLEJFL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71AueaLEJFL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71AueaLEJFL.jpg', 'attachment_type': 'IMAGE'}]",B0083W8WCA,B0083W8WCA,AGOBLLPV2KEZKY5GVH3EVACSPCNA,1492960623000,11,True,Polar Bottle,"Rubber, LDPE",,,Insulated,354.882,0
1.0,One Star,"BEWARE! This bottle is MADE IN CHINA, not made in USA as advertised.",[],B00O0UV49W,B00O0UV49W,AHVO2UAFIXBXXFG6FOFHNVGYJJLQ,1488652296000,0,True,CamelBak,100% Nylon,,Bluegrass,Leak-proof,750.0,0
1.0,One Star,The straw keeps on getting detached and then the bottle starts leaking. Definitely not for kids under 10.,[],B015DK93B8,B00PUDI2Z2,AF3Y4ZBZ3J6V5JFPFLBOPRXRYFYQ,1496896191000,1,True,CamelBak,Plastic,"Reusable, kids, straw top",Iguanas,"Carrying Loop, Straw",400.0,0
2.0,Two Stars,didnt like the bottle.,[],B00YIVJQFM,B0BGM8TW2T,AF5MUGHFR7CHVRY5AGDCCMGO2OSQ,1452190615000,1,True,Healthy Human,steel,,Bahama,,470.0,0
1.0,Cheap design,"Not only does this leak ALL the time, the outer design cover broke after my 1 year old dropped it on the floor from her high chair","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/718-NXHSFfL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/718-NXHSFfL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/718-NXHSFfL.jpg', 'attachment_type': 'IMAGE'}]",B01L7TCANM,B01MPY2DBT,AFPRU4GZ7APQCAXNKFDERJYS5UXQ,1508717798776,0,True,CamelBak,Blend,,Purple Swans,"Straw, Insulated",400.0,0
